# TBROWSER	3.0
# USER	puthier
# OS	Mac OS X
# JAVA	1.8.0_73-b02
# DATE	mercredi 30 mars 2016
# TIME	10:37:28 CEST
# MODULE	145B59B7C
# PLATFORM	GPL570
# EXPERIMENT	GSE9195
# PROBES	452
# SAMPLES	77

HD	GSM232194	GSM232222	GSM232212	GSM232203	GSM232205	GSM232211	GSM232213	GSM232218	GSM232219	GSM232195	GSM232230	GSM232216	GSM232223	GSM232232	GSM232262	GSM232255	GSM232201	GSM232214	GSM232217	GSM232221	GSM232228	GSM232225	GSM232202	GSM232215	GSM232265	GSM232266	GSM232204	GSM232220	GSM232248	GSM232231	GSM232208	GSM232196	GSM232270	GSM232258	GSM232254	GSM232257	GSM232261	GSM232226	GSM232207	GSM232233	GSM232209	GSM232234	GSM232237	GSM232235	GSM232242	GSM232247	GSM232229	GSM232249	GSM232206	GSM232199	GSM232224	GSM232200	GSM232243	GSM232250	GSM232253	GSM232241	GSM232246	GSM232238	GSM232239	GSM232251	GSM232240	GSM232252	GSM232197	GSM232245	GSM232236	GSM232256	GSM232269	GSM232198	GSM232244	GSM232227	GSM232260	GSM232210	GSM232259	GSM232264	GSM232263	GSM232267	GSM232268
CKS2	0.11065721	0.06676112	-0.11951781	-0.12315321	-0.13408111	-0.12702192	-0.14257818	-0.1417263	-0.14258361	-0.14236113	-0.13987605	-0.01969084	0.06999499	0.09940375	0.1489754	-0.14211154	0.10482971	-0.10548626	0.13559496	0.14200845	0.14611591	0.12036969	-0.12892644	-0.11574677	0.1253453	-0.026733749	0.14606166	-0.13849242	-0.10128113	0.08314755	-0.1423937	0.07163364	-0.010076024	0.03503548	0.14624071	0.10640325	-0.112089664	-0.1379227	0.0	0.100065716	0.1290024	0.11691335	-0.13713594	-0.13515003	-0.12131381	0.01820955	0.035350185	0.12997907	-0.12951787	0.081319	0.09100977	-0.10540487	-0.12169905	-0.09561099	0.11281131	-0.033765804	0.14193249	-0.07907264	-0.08715191	-0.13719562	0.054020945	-0.112686515	-0.13461828	-0.0117852045	0.12926827	0.1047429	0.1473476	-0.062821865	0.1270165	-0.12002243	0.13542132	0.057200562	0.14312078	0.14830257	0.13197584	-0.062593974	0.15082565
BRCA1	-0.15235865	-0.16695416	0.047917113	-0.110037446	0.06573171	0.07362367	-0.17034055	-0.16773875	-0.14584549	-0.116146795	-0.11362575	-0.15925258	-0.1683618	-0.15758535	-0.15746997	-0.16974057	0.13178648	0.12981926	0.13195956	0.10378964	0.1186736	0.08044837	-0.14019765	0.045199927	-0.07940996	0.11453148	0.027973764	-0.021281753	-0.12549253	0.05310919	-0.008209253	0.09281705	0.012443681	0.09363625	0.07925996	-0.13618821	-0.12191	0.0012691747	-0.11278925	-0.064087555	0.03239857	-0.081613705	0.105941474	-0.1683041	-0.16133519	-0.12024277	-0.12196769	-0.034273487	-0.13469405	-0.024691217	0.11066049	0.13547863	-0.08420974	0.0	-0.06413948	-0.067352794	0.13678242	0.064462535	-0.14698197	-0.16303703	0.013701318	0.027644932	0.031729367	-0.12612712	0.13761315	-0.13805737	0.12666364	0.03423887	0.1407284	0.12643288	0.11431226	0.14128798	0.1191582	0.13874388	0.11431803	-0.16260436	0.122400366
APOBEC3B	-0.106920145	0.14937185	-0.09353435	-0.091553554	0.11544184	0.12887514	-0.10825018	-0.10822167	-0.10782742	-0.10565662	-0.096982926	-0.073536396	-0.07224437	-0.048546087	0.11687162	-0.10829293	0.14428924	0.14569527	0.14890634	0.14599927	0.1424747	0.14894433	-0.049724113	0.12480905	0.095120884	0.14892533	0.14446023	0.14546727	0.1338865	0.08408639	0.067081004	-0.103846826	0.09544389	0.14576651	-0.08430964	-0.1070389	-0.10806967	-0.09690692	-0.009172455	-0.062136143	0.14029914	0.12643358	-0.10325781	-0.10839268	-0.107209906	-0.08381088	0.06322867	-0.08581542	-0.10266405	0.14917235	-0.08618118	0.14653128	-0.10797942	-0.07285238	0.07545069	-0.083497375	0.12170248	0.14488299	0.11317129	-0.105727874	0.13267523	0.0	-0.08179209	-0.10814568	0.1470348	-0.09434187	0.13547304	0.13968164	-0.07915577	0.14607053	0.14912009	-0.10732865	-0.10670639	0.1448165	0.15005587	-0.10844493	0.14217544
ANAPC11	0.03491667	0.1101607	-0.14904706	0.09316654	-0.15116008	-0.056788083	-0.17332247	-0.15506049	-0.15104923	-0.14748828	-0.14006156	-0.1343114	-0.036350746	-0.09667206	-0.056704946	-0.12895612	0.1415095	0.17046124	0.16279204	-0.0076761246	0.17853226	0.005396842	-0.0015310682	-0.14491802	0.0070041176	0.123628564	0.08091106	-0.13616115	0.048723996	-0.119291686	-0.16654697	-0.12712716	-0.13075045	0.059961066	0.12955192	-0.04903575	0.12065649	-0.13127698	-0.081008054	-0.08649496	0.027677001	0.14852747	-0.05168221	-0.14842355	-0.14599186	-0.071218915	0.10240144	0.021587368	-0.06330725	0.1602495	-0.080488466	0.19301158	0.014936575	0.15111159	0.16171822	0.0	0.12819405	0.013973596	0.04529468	0.0022792825	0.047927283	-0.01256723	0.10336442	0.058859527	-0.06862788	-0.15400052	-7.343585E-4	-0.08660581	0.183458	0.08875346	-0.13830188	0.10441054	0.09223127	0.17361343	-0.039198115	0.16620749	0.17199923
BOLA2	0.02218616	-0.107919954	-0.12261217	0.15343869	-0.0014058676	-0.1494202	-0.15764423	-0.1510131	-0.1085897	-0.15345076	-0.15212935	-0.033227954	0.13159041	0.11409853	0.06062729	-0.15316717	0.11023692	0.14554049	0.16202474	0.14583614	0.15579788	0.15436788	0.04793224	0.12217774	0.090452194	0.1555867	0.14976412	-0.13630882	-0.13958515	0.06191248	-0.16060077	-0.10828801	0.0026669248	0.03719817	-0.13881284	-0.13883093	-0.14151597	-0.14830396	0.024038527	-0.13749143	-0.15068126	-0.052457567	-0.0826083	-0.14132892	-0.11033949	0.11493722	0.041560587	-0.13186797	-0.011753777	0.08047838	-5.1287015E-4	0.145812	-0.10904826	0.10958527	0.15996723	0.006902629	-0.08299446	-0.03408475	0.0	-0.12321555	-0.05773108	-0.0417778	-0.03505015	0.03826615	0.10148192	-0.11982457	-0.036727536	0.13605541	0.16284533	0.14226416	0.12040381	0.13234463	0.026132243	0.14102119	0.14262015	-0.086554386	0.059396397
NULL	0.013037641	0.1696733	0.06342053	0.07698607	-0.11470724	-0.138143	-0.12756892	-0.18687819	0.0	-0.091823384	-0.06457231	-0.044247992	0.042792257	0.0042632287	0.0029994573	-0.12400956	0.1901016	0.045103837	0.149213	0.1668498	0.16120283	0.10566088	0.115947016	0.00867843	0.2121696	-0.006990735	0.06897152	0.19294108	0.13894285	0.078697756	-0.13128825	-7.998553E-6	-0.046055667	0.024555556	0.12584923	-0.097878285	-0.16564202	-0.13579942	-0.07502642	-0.04498386	-0.07067521	-0.16162676	0.021900037	-0.1646662	-0.072482884	-0.08758415	-0.101989545	-0.14830916	-0.08650435	0.103413284	-0.13346384	0.019740427	-0.02629924	-0.025651358	-0.10570887	-0.06358849	-0.007062722	-0.09978994	-0.0408966	-0.12784086	-0.09134347	-0.057373617	0.05574991	0.15721954	0.11352345	-0.0056629754	0.19149335	0.20101963	0.18374275	-0.06437235	0.14016664	0.20464297	0.024939487	0.19712433	0.08325694	0.093175136	0.16268256
GSG2	0.13073106	0.11130778	-0.06983044	0.11708066	-0.10046601	-0.05218571	-0.12911554	-0.09967307	-0.0512742	-0.13428076	-0.16708764	-0.101199664	-0.118629485	-0.077463396	0.029360946	-0.12043027	0.16599087	0.16479035	0.15391153	0.17169707	0.12659591	0.17111161	0.12703314	-0.014954667	0.10272626	0.16774718	0.08092416	-0.08080559	-0.030657807	0.20423716	-0.057410207	-0.018659985	-0.10924762	-0.015532696	-0.107602455	-0.10110333	-0.15310377	0.014435922	-0.012961205	-0.024469925	0.103245	-0.15036184	-0.14416654	-0.15812077	-0.16132958	0.0	-0.04471579	0.023914127	0.061219275	0.0677184	0.15713516	0.040847432	-0.012390586	0.06440585	0.1768771	0.059670452	0.18404318	-0.13448825	-0.13059767	-0.059714917	0.11737709	0.04325589	0.11588014	0.07478815	0.1662206	-0.032065827	-0.013331736	0.118836984	0.15531214	0.111544915	0.1954185	0.15334833	0.13186488	-0.042470362	0.10843245	-0.14626375	-0.0996879
CDC25B	-0.10803059	-0.02507754	0.14357556	-0.13809817	-0.14079532	0.13812031	-0.1336675	-0.14015289	0.03126385	-0.14435093	-0.15064247	0.11916263	0.10099691	0.080455266	-0.10657955	-0.13643666	0.14291097	0.13778247	0.057764743	0.119555846	0.14157623	0.14276144	-0.13104233	-0.05763182	0.113474764	0.008207799	-0.041864205	0.035954814	0.012859994	0.08265398	-0.1513126	-0.14512075	-0.15033786	-0.13261522	-0.15261412	-0.14309926	-0.1363259	-0.14913605	0.09214667	-0.12379266	-0.012954145	-0.13501331	-0.043824773	-0.13284229	-0.06358552	0.06653191	-0.1429885	-0.14637797	0.10615864	0.13730064	0.1437251	0.14429002	0.0	-0.106856465	-0.09719209	0.006590608	0.13540654	-0.056961685	-0.030975858	-0.13435979	-0.079314366	-0.12010414	-0.07530462	0.14300512	0.13682434	0.055311263	0.1261077	0.10046524	0.13631482	0.14399093	0.1398538	0.04652748	0.13227184	-0.014438416	0.12704366	0.13457024	0.061187427
LMNB2	0.0775162	0.1542879	-0.13446404	-0.15070422	-0.11505029	-0.1473729	-0.116040856	-0.033571847	0.035578206	-0.14488071	0.0069907173	0.14551166	0.079232335	0.09065849	0.088538565	-0.0924188	-0.07898627	-0.058216017	0.089699484	0.1458145	0.12572566	0.10670938	-0.0946586	0.17008641	0.16870467	0.1374862	-0.06630456	0.12734084	0.10694283	0.05489101	-0.025527474	-0.0496669	-0.11915766	-0.1373474	-0.14821835	-0.039534144	-0.01723704	-0.12325871	-0.15273581	-0.15565702	-0.005104233	0.023981692	-0.15419957	-0.15501347	-0.043023195	-0.118343756	-0.10243167	0.13430001	-0.07730799	0.16114612	0.029155329	-0.11055806	-0.107245676	-0.024202518	-0.022505313	0.15669806	0.17498875	0.0	0.10082911	0.041092545	-0.016650273	0.13799095	-0.13315171	-0.03810824	0.17430735	0.09940951	0.16604215	-0.12950493	0.1363379	0.037710756	0.16067924	0.164244	-0.06616575	0.13101286	0.15546775	0.17200445	0.08741551
POLD1	0.027550057	-0.08619939	0.032619327	-0.17728622	-0.032568414	0.12230247	-0.102505416	-0.03840862	0.10998931	-0.09321781	-0.1751916	0.02382629	0.0033310258	-0.058220223	-0.12395344	-0.12910998	0.1550018	0.052350927	0.10017078	0.12904452	0.14454325	0.07962461	-0.1382012	0.11824415	-0.060023922	-0.112993054	-0.13287738	0.08915949	0.15064529	-0.14351049	-0.14316139	-0.11979329	-0.1526308	-0.063994974	-0.15433268	-0.16823862	-0.16012198	-0.081879236	-0.15388903	-0.17591162	-0.0505545	-0.08097011	-0.10499277	0.014967797	0.013927761	-0.044517923	-0.18513377	0.147707	0.016676947	0.15603456	0.12379343	0.077246346	0.01056037	-0.0068147844	-0.11622953	0.14919068	0.17704621	0.1543545	-0.0031637473	-0.09118138	0.17292243	-0.039746847	0.12927726	0.008982133	0.1793372	0.10132719	0.06342768	-0.031004723	0.18658836	0.0	0.14665242	0.15249261	-0.03628491	-0.035593975	0.11598952	0.08674486	0.14380868
SQSTM1	0.12091004	0.08779312	-0.058441278	-0.02875992	-0.15612614	0.032323636	-0.022621052	-0.1389666	0.034795046	-0.16379668	-0.16658542	0.012857447	0.032976575	0.08487624	0.09360246	0.1159306	0.10615479	-0.10195644	0.11950652	-0.121111415	-0.099399604	0.13768514	-0.13930833	-0.13329762	0.11787112	0.08947734	-0.1400284	0.11856068	0.026709562	-0.13939376	-0.11253775	-0.11856678	-0.12410762	-0.1394426	-0.10408613	-0.109834455	0.012277734	-0.12765303	-0.16408959	-0.11777959	-0.15850602	-0.14509328	-0.12778118	-0.15203764	-0.13905205	-0.14487359	-0.15032901	-0.1288918	0.09904567	-0.08970922	0.15973258	0.12468734	-0.15391713	0.1142952	-0.06777162	-0.04452204	-0.10185271	0.056213956	0.0	-0.05996684	0.08471148	0.14358601	0.14491631	0.04682259	0.09958267	0.104940444	0.14118783	0.11865221	0.16075775	0.13122895	0.06626437	0.021309068	0.117474474	0.16062962	-0.017379217	0.14260966	0.095292784
NULL	0.015571921	0.12467836	0.10195214	0.072483584	0.08778773	0.1143932	-0.13714688	-0.095587425	-0.032304183	0.016745994	-0.081889905	-0.11672761	0.13082336	0.11626073	0.11455798	0.043475047	0.17783436	0.14549585	0.14813922	0.033711698	0.15272567	-0.10374415	0.09111771	-0.019341314	0.19843213	0.15137994	-0.10524092	-0.15853424	-0.074330516	-0.03838053	-0.12623006	-0.07658254	0.10536451	0.07666493	-0.08434104	0.05242135	-0.13258791	-0.055298172	-0.16077253	-0.05821619	-0.1592689	-0.10026999	-0.14629915	-0.15156533	-0.15935129	-0.1601546	-0.12508345	-0.0834828	-0.1639652	-0.12907255	-0.018297695	0.0	-0.08548079	-0.08493151	-0.13039081	-0.085329734	0.0550098	0.10880434	-0.10994408	-0.071185924	-0.031411614	-0.07398722	0.093095094	0.028747633	0.1743602	0.02819836	-0.08265889	0.09827887	0.077784084	0.17428468	0.171401	0.16520105	0.120641194	0.1895133	0.17273985	0.15519054	0.024250451
NULL	0.18368368	-0.0014268341	0.1352716	-0.077704616	0.1170621	-0.093654305	-0.07754265	-0.034737628	0.09185727	-0.17388095	-0.18494084	0.06312777	-0.12014715	-0.013335114	-0.014006113	-0.105416045	0.11789506	-0.08799325	0.16177985	0.15173802	0.114085026	0.075429395	0.16221176	0.099392496	0.12463589	0.10926464	0.0053448435	0.1177948	0.17605591	-0.18975352	-0.0271407	-0.14309219	-0.15296432	-0.18134676	-0.1582629	-0.1549002	-0.14183502	-0.17843139	-0.09578299	-0.13110678	-0.12061761	-0.12975706	-0.11445524	-0.1403465	-0.0820931	-0.0782445	-0.10823887	-0.07033135	0.015116729	0.11505682	0.05027855	0.015564061	0.05802973	-0.073254436	0.0	-0.024803776	0.11218001	0.05095726	-0.029454485	-0.039241794	0.059225187	-0.004172526	0.046831008	0.15665868	0.16410907	0.05604759	0.13433065	-0.11032899	0.18851179	-0.16537394	0.056996237	0.0032855747	0.16216548	0.17995849	0.051412303	0.12313193	0.02027647
FOXK2	-0.06534062	0.15688796	-0.16475445	-0.13520384	-0.16032155	0.006566092	-0.16906565	0.09863231	0.08187436	-0.15707374	0.09672975	0.029524993	0.12129654	-0.08829312	-0.1390346	-0.09029177	0.15093684	0.14923285	0.04637903	0.03841644	0.1342045	0.0569104	0.097562514	0.14381984	-0.0032221896	0.13133465	-0.15452416	-0.10580697	-0.07628197	0.065923564	-0.10841419	-0.11323146	-0.10868964	-0.039748877	-0.14682423	0.011293679	0.07591043	-0.07927355	-0.099811	-0.14681141	-0.11832418	-0.10438485	-0.12844557	-0.15464588	-0.1368758	-0.03243329	0.041414425	-0.15371701	0.060094155	0.16238426	0.098894954	0.15979625	-0.14749685	-0.12400625	-0.0736171	0.017776493	0.04101085	-0.05056211	0.066897266	0.0	0.007149033	-0.13841963	0.14397998	-0.14532523	-0.053668994	-0.1405528	-0.061471432	-0.008929885	0.16119915	0.11859323	0.11820887	0.14980939	0.1415201	0.13927162	0.14879726	0.16577941	0.15429996
POLDIP2	0.050375722	-0.09338053	-0.15417883	0.03954404	-0.102931194	-0.047364313	-0.18796161	-0.10356835	-0.06313901	-0.17421241	-0.061998826	0.022937687	-0.17491664	-0.011737121	-0.09061057	-0.04746492	0.12522502	0.14216001	0.15234113	0.07973865	0.16874626	0.005821612	0.03348768	0.092877515	0.16847128	0.006908134	0.02912818	-0.09464144	0.17298505	-0.15020832	-0.16961816	-0.15448064	-0.14007415	-0.063031696	-0.15912183	-0.12683468	0.051992092	-0.07064405	-0.14259596	-0.16712989	0.07947708	-0.028551385	-0.13283738	-0.17389718	-0.17083211	-0.16244847	0.13245508	0.071529366	0.10270987	-0.09636512	0.032038987	0.15898769	-0.1425423	0.010824979	0.02729719	0.034621153	0.036619816	0.09244827	0.13388366	0.13760601	0.0	-0.04871911	-0.12853153	-0.10854489	0.07670041	-0.15804872	-0.10282388	-0.09671388	0.14014122	0.14983273	0.088994205	0.010623771	-0.08063737	0.14122105	0.1349769	0.13645913	0.1148427
CHAF1A	0.020091599	0.031216977	0.1284665	-0.16106239	-0.058223262	-0.14227569	-0.10346467	-0.108859204	-0.024302293	-0.1532262	-0.09141106	0.069799304	-0.14321738	-0.041232508	-0.022701422	-0.108563244	0.15009844	0.09515091	0.08377665	0.17180437	0.17185144	0.05848559	0.108509436	0.14765005	0.15653555	0.11252506	-0.04943865	-0.0983392	-0.008744252	-0.028203575	-0.07267146	-0.1239464	-0.12913242	0.08106594	-0.14796619	-0.16279106	0.015329345	0.09012633	-0.15590328	-0.15020606	-0.08828331	0.026542166	0.042322177	-0.095931165	0.06284426	-0.13077365	0.0	0.11479184	-0.10904754	0.14328465	-0.013815917	0.09585717	-0.08169822	-0.05881518	-0.110789664	-0.092399836	0.18954846	0.17775717	0.17627066	-0.067364365	0.15678443	-0.090812415	0.032488257	-0.105415314	0.1852907	0.036396265	-0.073317185	0.14027797	0.17913608	-0.073108666	0.16842102	0.18161811	0.10551621	-0.06597874	0.108731404	0.14769714	0.15050203
NCAPH2	-0.11431014	0.17084016	-0.11337776	0.024179796	-0.049595863	0.17665547	-0.118827015	-0.011727304	-0.028814083	-0.12911776	-0.16806373	0.06913446	0.021797039	0.1012775	-0.05764198	-0.10221679	-0.09987547	0.14813837	0.18030903	0.16381621	-0.029967476	0.16641998	-0.1634709	0.11498698	0.027170327	0.09797617	-0.039450154	-0.050410833	-0.06644091	0.09136661	-0.14893262	-0.083437905	-0.1537672	-0.10989686	-0.11044938	-0.16092928	0.08910127	0.04487179	-0.14565893	-0.1362315	-0.13433911	0.07535725	-0.010325277	-0.08798241	-0.09999288	-0.15073523	-0.08059241	0.09852179	-0.10183002	0.15108055	0.14667419	0.18755399	0.09001984	-0.013184584	0.06400981	-0.047192384	0.12637587	0.12047077	0.1076177	0.022722516	0.1741415	0.13377967	-0.07721511	-0.08141429	0.19140093	-0.101291314	-0.042723853	0.0	0.10450285	0.14501661	0.128952	0.10984161	0.15280028	0.16659264	0.13393852	-0.033745352	0.1172247
NULL	-0.13232787	0.14089218	0.07787736	-0.13414593	0.13785994	0.15238483	-0.13293172	-0.09742786	0.07865003	-0.056327004	-0.0070319474	-0.14644371	-0.029984795	-0.096363	-0.15275493	-0.15898176	0.1569689	0.15639102	0.16474107	0.095674746	0.15711825	0.10198596	0.00570737	0.122042924	0.17338978	0.05833335	-0.09278534	-0.13796382	0.012258833	-0.029419903	-0.15915057	-0.09349958	-0.15282635	-0.06827417	-0.1586571	-0.16226073	-0.111855365	-0.023102188	0.0	-0.11667968	-0.06533283	0.038906213	-0.098220006	-0.061352607	-0.16109198	-0.14321668	-0.09606432	0.052684415	-0.07379974	0.079870716	-0.042347517	0.15412496	-0.087188356	-0.099395245	0.10609605	-0.015667673	0.14920974	0.15743642	0.009642144	0.029666638	0.09719411	0.0046619927	0.16669546	0.05115206	0.16038424	-0.11190731	-0.1706562	0.08319514	0.1121021	0.1290359	-0.1212248	0.09453197	-0.09817456	0.14923571	0.1586506	0.1029794	0.12258185
NULL	0.060909633	-0.15797178	-0.16872121	0.0	-0.10144239	0.100433744	-0.14239447	0.04753093	-0.1528549	-0.08843768	0.113852106	-0.07669094	0.11186882	-0.05280081	-0.13421765	-0.117280364	0.12980908	0.09405322	-0.082482144	0.11741636	-0.111404166	0.12507752	0.10364667	0.115654066	0.124040544	0.121864595	-0.17600837	-0.0771216	0.04953122	0.088494346	0.058563683	0.010273436	-0.16793923	0.09288591	-0.12700981	-0.09621217	-0.14669538	-0.08529275	-0.15046929	-0.1715998	-0.05800836	0.030837307	-0.09628017	-0.16610894	-0.1707045	-0.08090118	0.03564253	-0.14117049	-0.068417795	0.08740637	0.1054713	-0.084074445	-0.111239836	-0.114673756	-0.12451087	-0.17064783	0.12757647	0.06789647	0.09985576	-0.14485374	0.10423032	0.10517097	-0.16492462	-0.12086728	0.11621506	-0.16706091	0.117512695	0.036600176	0.12632982	-0.11677038	0.12185326	0.11153449	0.111778155	0.051525842	0.07301336	0.12385922	0.12939543
PIGW	-0.09525063	-0.0676414	0.028120512	-0.045199767	-0.14037126	-0.07106212	-0.15017693	-0.151516	-0.14242858	-0.118933946	-0.09618798	-0.14400502	-0.098896556	-0.004199817	0.13035867	-0.15067604	0.16544844	0.15208815	0.12710229	0.14383459	0.16238074	-0.075109765	-0.048480496	-0.09681491	0.17110297	0.148637	0.14883785	-0.15187511	-0.08107472	0.056886215	0.0	0.058176592	-0.050251722	0.1381618	0.07306464	-0.1084344	-0.137334	0.16861351	-0.043672007	0.09322376	0.08910916	0.13504541	-0.10178773	-0.15154034	-0.12321289	0.053934168	0.04736663	0.03840702	-0.053538535	0.08630319	0.012964652	0.1690761	-0.13695663	0.026014518	0.1249902	0.03980696	-0.03463936	-0.06163992	-0.062747695	-0.036891434	-0.005258901	-0.14443108	0.16642839	0.031614274	0.11848353	-0.1152028	-0.10629188	-0.046636228	0.12369982	0.1527516	0.14572756	0.16114515	0.16471195	0.16933174	0.16791964	0.16282508	-0.08853092
NULL	0.0012314894	-0.15298495	0.09191157	-0.09192006	-0.17950019	0.06643248	-0.11850325	-0.14151935	-0.10962803	-0.14539218	0.076768495	-0.06964285	-0.13559122	-0.0837073	-0.04207447	-0.16727872	0.0	0.15104854	0.115182474	0.020340808	0.16929157	0.10894859	-0.13137019	-0.03212913	0.122461	-0.07053462	-0.13377371	-0.08745273	-0.11523343	0.036511537	0.030685317	0.129162	-0.09838326	0.12115307	0.07413566	-0.10664698	-0.13821557	0.11361976	-0.16162236	-0.011805312	-0.17907554	0.07476415	0.11136061	-0.19625694	-0.12753983	0.06458949	0.08380922	-0.016051827	-0.077269584	0.105457954	-0.10786148	0.100506514	-0.05387129	-0.10142376	0.09852764	-0.11696601	0.0332672	0.096107125	0.08803875	-0.11051131	-0.051756524	-0.08341005	0.04575195	0.09802655	0.1344022	-0.11896187	0.21222384	-0.044647858	0.14544314	0.09214938	0.034515675	0.20748472	0.2133704	0.18427327	-0.030107792	0.19855006	0.032952957
TMEM97	0.13899946	0.017086888	0.1030351	-0.11374302	-0.09365995	0.09007369	-0.1315319	-0.13370909	-0.12238058	0.01986942	-0.010616355	-0.110375494	-0.13319531	-0.13223389	-0.12538692	-0.13367349	0.11948613	0.14202109	0.14028136	0.13315462	0.14091723	0.115269095	-0.1099075	-0.11263917	0.14126822	0.08600926	-0.05765998	-0.12647553	0.14219913	-0.03295801	-0.12604822	-0.1009393	0.122329704	0.13192868	-0.013856708	-0.122751914	0.0	0.13234071	-0.09974388	-0.11372776	0.13181168	-0.08538357	-0.1297108	-0.06049847	-0.12655692	0.02398472	-0.12944627	-0.11507579	-0.12475616	-0.13260014	0.09713939	0.13637972	-0.13045348	-0.10541069	0.027927065	0.12964466	0.1395336	-0.115147	-0.12405416	-0.11345307	-0.12763534	0.008647725	-0.04375749	0.10857982	0.13776335	-0.011252217	0.13101304	0.1326612	0.1370461	0.14141575	0.09584223	0.14140049	0.13912155	0.13914698	0.13628815	0.13808891	0.09243401
NULL	-0.14156017	0.013957529	0.03416773	-0.057574015	-0.09001053	0.108051956	-0.16860645	-0.1711684	-0.1566338	-0.07175984	-0.07916665	-0.1687206	-0.17360985	-0.15620892	-0.14689332	-0.17087035	0.15766111	0.1266007	-0.045265265	0.0	0.15336795	-0.095857345	0.0117316805	-0.10321343	0.12006266	0.13711481	-0.02866969	-0.04139064	-0.14401431	0.0880637	-0.13570067	0.08938272	-0.12281485	0.09964953	0.085216396	-0.10432952	-0.13771725	-0.05057306	-0.12010705	-0.0123150945	-0.10952317	0.084512495	0.09937051	-0.13323385	-0.08281933	0.100353435	0.09615539	0.0013634115	-0.07827251	-0.11207877	-0.0975949	0.15948744	-0.07361788	-0.03281066	0.098393925	0.10618757	0.15816842	0.097182706	0.1006388	-0.08406225	0.14917625	0.042976	0.14121774	0.06988277	0.15684307	-0.115547545	0.12893434	0.049209647	0.16483963	0.13625237	0.0011034121	0.1554416	-0.11592169	0.15938598	0.13101433	-0.13348116	0.12788166
DNMT3B	-0.039033353	-0.08725068	-0.14233133	0.122890085	-0.14723952	0.11538858	-0.11657211	-0.13447013	-0.14584713	-0.15508911	-0.12639427	-0.119119026	-0.06189757	-0.14233714	-0.09076647	-0.1721343	0.11733793	0.124514535	0.13307774	0.039410457	0.12452034	-0.10343142	-0.14983284	0.1090764	0.080822475	0.10527634	0.12263481	0.03831975	-0.11613119	-0.06874349	-0.12684679	-0.15457857	0.024859976	0.0623617	-0.11823138	0.0031618872	0.058532625	-0.04644203	-0.08324756	0.10431907	0.08810352	0.11826038	-0.15506011	-0.17612001	0.014608499	-0.10083229	-0.118562065	-0.16326942	-0.07936047	0.13035098	0.016076311	-0.046111338	-0.1610764	-0.16339125	-0.0720098	-0.13344905	0.09030234	-0.13485885	-0.15811756	0.10949412	0.013529397	-0.14722212	0.12602876	0.10235232	0.105067484	0.11927567	0.11860848	0.12279726	0.0	0.1357465	0.12796071	0.1332634	0.12856407	0.10025213	0.13768423	0.12164273	-0.0048269546
EME1	0.13239732	0.095708534	0.041638907	-0.016752841	0.042020634	-0.07062545	-0.17998992	-0.17655438	-0.17980522	-0.13367179	0.123876214	-0.13373336	0.0	-0.18000224	-0.076628394	-0.024393518	0.13177548	-0.033801213	0.14040126	-0.07801985	0.10327533	-0.108822666	0.041054007	-0.13623305	0.07790903	0.12899257	0.10817004	-0.09662591	0.10172995	0.116321735	0.010626757	-0.13196018	-0.10968463	0.094483316	0.06708525	-0.09652124	-0.1113593	0.099113286	-0.17005889	-0.01620488	-0.029983955	-0.058262456	-0.042944163	-0.107837565	-0.16920309	-0.07302047	0.11656185	-0.15771437	-0.083185464	-0.059389163	-0.099070184	0.13465689	-0.14549299	-0.13416435	-0.081486166	-0.16998501	0.11882758	-0.011544131	0.11999739	-0.06073136	0.108145416	0.039557885	0.104303524	0.12987301	0.13841873	-0.16137771	0.12992226	0.13989024	0.1508741	0.13726124	0.1014098	0.14012419	0.14540678	0.14085686	0.14247611	0.13326544	0.106932506
