# TBROWSER	3.0
# USER	puthier
# OS	Mac OS X
# JAVA	1.8.0_73-b02
# DATE	mercredi 30 mars 2016
# TIME	10:43:30 CEST
# MODULE	60E0C1ABC
# PLATFORM	GPL570
# EXPERIMENT	GSE7127
# PROBES	205
# SAMPLES	63

HD	GSM162904	GSM162934	GSM170596	GSM169526	GSM170592	GSM162931	GSM169524	GSM162902	GSM170589	GSM162941	GSM170855	GSM170866	GSM162930	GSM169529	GSM170858	GSM170591	GSM162905	GSM170843	GSM170857	GSM170593	GSM170983	GSM171597	GSM162942	GSM170853	GSM169531	GSM162937	GSM162928	GSM170588	GSM162943	GSM169525	GSM162936	GSM170867	GSM162929	GSM170835	GSM170595	GSM170850	GSM169530	GSM170979	GSM170862	GSM170590	GSM170597	GSM169528	GSM162932	GSM162906	GSM162940	GSM171011	GSM162938	GSM162939	GSM170833	GSM170865	GSM170844	GSM162933	GSM170841	GSM170849	GSM169527	GSM170823	GSM170980	GSM170594	GSM170848	GSM162935	GSM170992	GSM171012	GSM170978
ZNF252	0.05674775	-0.17287567	0.05449138	-0.26801935	-0.20111793	-0.056146048	-0.07919864	0.06855609	0.13124563	-0.24684706	-0.083147295	-0.09318815	-0.029821713	-0.024105571	0.21600999	-0.0012410044	0.16065367	0.16900223	-0.16238356	-0.1547495	-0.050279483	0.05121964	-0.1955146	-0.17013043	-0.10533495	-0.23266953	-0.013876686	0.042983882	0.00819815	-0.004437531	0.014967266	0.043623187	0.038621563	0.11071264	-0.05780072	0.08687031	-0.09499325	0.020081708	0.098114565	0.117143296	0.2004034	0.012410045	-0.04200612	0.0	0.17186031	0.17607221	0.21469377	0.11270577	0.062802345	-0.09232321	0.008310969	0.03817029	-0.08453873	-0.046218015	-0.2890036	1.5042478E-4	-0.18795577	0.07295602	-0.022375686	0.18656434	-0.18983607	-0.0941283	0.051520485
C8orf59	-0.20775582	-0.13814272	0.116744146	0.29253754	-0.28874537	-0.16035391	-0.018148161	-0.17768946	5.417362E-4	-0.112410255	0.0	-0.0021669448	-0.19421242	0.12541193	0.11105592	-0.014897745	0.19042027	-0.1324545	-0.036567193	0.04252629	0.09074081	-0.2028802	-0.023836391	-0.1153898	0.12107804	0.1153898	0.006500834	-0.0322333	-0.11051418	0.12595366	0.1348923	-8.1260427E-4	-0.15304047	0.010563855	0.012189064	0.15981217	-0.14708138	0.13624665	-0.05796577	0.17091776	0.14383096	-0.11701501	0.09344949	-0.021940315	0.13191275	0.11755675	0.08559432	-0.072592646	0.01408514	-0.13028754	-0.20098412	0.14030966	0.037921533	-0.014356009	-0.20071325	8.1260427E-4	-0.24053086	0.08180216	0.08153129	0.10157553	0.026274204	-0.044422366	-0.102929875
VCPIP1	-0.30903864	-0.09385385	-0.26296493	0.192235	0.0781477	0.06797875	-0.06038686	0.031760562	-0.009228672	-0.07264532	-0.04276532	0.008636644	0.044088677	0.0042138468	0.11366938	0.054118328	0.25843766	-0.0045620985	-0.09663987	0.047606017	0.102838755	-0.008079441	0.044019025	-0.01170126	0.04036238	-0.1799417	-0.3434459	-0.35138604	-0.13571373	-0.03294462	0.036531612	-0.044820003	-0.32307318	0.048302524	-0.022531891	0.034267977	-0.1908768	0.020581681	-0.022113988	0.20379694	0.025700983	-0.017865317	-0.0735856	0.058959026	-0.014556925	0.06533203	0.0921126	0.029671052	0.100157216	-0.01076098	0.017900141	0.06261567	0.0735856	0.0	-0.1588028	0.016158883	-0.1720712	-0.07619749	0.114400715	0.14783289	-0.116734	-0.12665917	-0.058401823
NULL	-0.039196312	-0.095174626	-0.14442864	0.111180745	-0.094283804	0.112272725	-0.359721	0.01600612	-0.104169086	-0.03497208	-0.13756067	0.03442609	-0.18592386	-0.037242245	0.017816506	0.10600821	0.064513	0.053478256	0.037931915	0.06060486	0.12925588	-0.44406205	-0.15902668	-0.3575658	0.043736648	-0.1104336	-0.040805545	-0.05870826	0.0035920376	0.08951358	-0.0044541266	-0.114226796	0.06353596	0.030776577	-0.09520336	0.09172627	-0.03666752	0.08807676	-0.058938153	0.10758871	0.15132536	-0.09514589	0.11089338	0.1065542	0.087961815	0.0023563767	0.013304907	-0.04086302	0.04885171	-0.11247388	-0.08132373	0.02531668	-0.03643763	0.07546152	-0.12865242	0.0015230239	-0.15566453	0.059196778	-0.06813377	0.0	-0.32230633	-0.0987954	0.046495333
LRRC14	-0.06855502	0.031146651	-0.08976929	0.16388428	-0.10078128	0.019109037	-0.17365474	0.1331155	0.06272515	-0.012577417	-0.07573441	0.06725949	-0.3057446	-0.028393654	0.09219841	-0.121239826	0.19600259	0.312924	0.040053405	0.10698902	0.08275185	-0.049284045	-0.028663557	-0.031362575	0.08620659	0.0428064	-0.06261718	-0.10742086	0.10871639	-0.023157563	0.030121025	0.0782175	0.030067045	0.047448713	0.031794414	0.014736631	-0.054736055	0.06418262	-0.07049832	0.164694	0.19438317	-0.40933287	-0.11341268	0.093116075	0.010202283	-0.08253593	0.13376327	-0.0974345	0.07805556	-0.20431556	0.0012415476	0.0073953057	-0.050633553	0.0	-0.12976871	-0.018353313	-0.18709584	-0.21602929	-0.09899993	0.0258026	-0.1995113	-0.21257454	-0.12275127
NULL	-0.057257883	0.11251969	-0.0041030506	0.1835653	-0.118618816	-0.03696442	-0.17454599	-0.058403783	0.15805985	-0.15170197	-0.05444859	0.116585776	-0.008390923	0.027057955	0.21106683	-0.054596446	0.10383305	0.046501238	0.04176979	0.045059625	0.08878853	-0.11181737	-0.12286973	0.080619395	0.12094758	-0.5642249	0.021106683	0.041548006	0.045688022	-0.02417473	0.039108355	-0.0120504005	-0.14464177	0.07622063	-0.03555977	0.11636399	0.027723314	0.038775675	0.0042139436	0.11684453	0.114257015	-0.2284401	-0.115846485	0.03914532	0.018445244	0.057257883	0.08960175	-0.08442673	-0.043876763	-0.109710395	-0.066905595	0.115402915	-0.05285912	-0.08187619	-0.033009227	0.08357655	-0.32465848	-0.09237408	0.0	0.08080422	-0.20282376	-0.14316319	-0.045577127
RNF19A	-0.12382582	-0.30379167	-0.32391733	0.06270734	-0.03712656	0.113286324	-0.31009418	-0.1345242	0.09739764	-0.057146303	-0.109631926	0.0011651702	0.079390466	0.03913913	0.084104106	-0.090300694	0.1715978	-0.041522432	-0.11116783	0.037656184	-0.084263	-0.040675033	-0.027434463	-0.14262743	0.23880693	-0.016100535	0.011863552	-0.087758504	-0.030029615	0.074517936	0.10062834	0.040039487	0.028017048	-0.3291606	-0.007626569	0.058152586	-0.10783121	-0.009215438	0.036014352	0.17991288	0.09575581	0.057675928	0.07833122	0.13023426	-0.09088328	0.08585186	-0.117735155	-0.064137325	0.00672621	0.023674142	-0.026322255	0.00672621	0.0	-0.09035365	0.0608007	0.071128346	-0.3395412	-0.09554396	-0.11010859	0.2002504	0.14193892	0.018589761	-0.08103229
JRK	0.072574265	0.029679624	-0.060030833	0.029116362	-0.5004808	0.085810944	-0.46529853	0.04607924	-0.054073244	-0.042764656	-0.02783819	0.062413868	-0.09447653	-0.029701289	0.08264801	-0.1309803	0.022790486	0.1397542	-0.038106903	-0.07367913	-0.05355331	0.04246136	0.019302588	0.02976628	0.04304629	0.06637837	-0.31770197	0.0421364	0.024220306	-0.1873066	0.04913386	0.03353581	0.08503104	0.08823731	0.081868105	0.07484898	-0.03780361	0.0	-0.3108995	0.10541683	0.04605758	0.046989128	-0.01700621	0.058514357	0.040294964	0.02062409	-0.016941216	-0.014623173	-0.057626132	-0.046577513	-0.026538352	0.028358122	-0.2094255	0.004939383	0.05268675	-0.032322627	-0.036742076	-0.2243303	-0.17357165	-0.020472443	-0.06204558	-0.0261484	-0.010160397
NULL	-0.1671392	0.0858262	0.091185644	-0.007879312	-0.36030456	0.054515813	-0.18365003	0.03764769	-0.086747654	-0.14389618	-0.025875736	-0.05897261	-0.34087896	0.0	0.061624117	-0.0447748	0.06767934	0.20813419	-0.030313725	0.07093261	0.09765457	0.088684574	-0.23115155	-0.2473239	-0.022697683	-0.030501775	0.017281832	-0.06036418	0.033472974	0.052879773	0.07155318	0.032363474	0.08765029	0.021324916	0.0813506	0.12189427	-0.11373288	0.06805544	-0.370008	0.049532477	0.09818111	-0.17266788	-0.1339295	0.09898973	0.14918038	-0.014573907	0.09359269	0.0066945944	-0.0057543423	-0.18062241	-0.034676496	0.050096627	0.0052654115	-0.10517659	0.07702544	-0.13891284	-0.14197806	-0.04951367	-0.19724607	0.057186127	-0.08535608	0.023487495	-0.048667446
FAM60A	-0.06954834	-0.090219185	0.03873152	0.077168345	-0.4197318	-0.02252322	-0.6217251	0.028711844	0.10238593	-0.31077835	-0.23659907	0.044835944	-0.047951307	-0.062980816	-0.0804521	-0.024501896	-0.026438473	0.022312723	-0.07657895	0.025596483	0.038057927	-0.036626548	-0.033637483	-0.14389601	-0.07207431	0.105332896	0.043236163	0.058476176	0.04980368	0.027954053	0.054055728	-0.06108634	0.019576257	0.026227975	-0.01940786	-0.058602475	-0.26030108	-0.008756692	-0.20489816	0.08394636	0.06858005	0.0034942566	0.021176038	0.016755592	0.09106117	0.0	0.041510087	0.027238362	-0.0041678483	-0.13240285	0.040752295	-0.060791645	-0.051108766	0.016797692	-0.060665347	0.030269524	-0.013050838	0.037300136	0.0040415497	0.002652267	-5.472932E-4	0.05721319	-0.009303984
IMPAD1	-0.029697351	-0.18114606	-0.016212728	0.16399798	0.082934335	0.071320415	-0.33259475	0.037959605	0.03398437	-0.0018706993	0.115671575	-0.023305796	0.047624886	-0.09657485	0.17997687	-0.00872993	0.21060957	0.1272855	0.10257668	0.11902324	0.10569451	-0.16820705	0.0029619406	0.078569375	0.055107683	-0.0975102	-0.2932321	-0.2525444	-0.023071958	-0.14638223	0.08020623	-0.037959605	0.062746376	-0.033204913	-0.06110951	-0.009977063	-0.3772577	0.0026501573	0.0	0.04162306	0.03546534	0.0016368619	0.073347	-0.007171014	-0.028684055	-0.019408505	0.09330113	0.05705633	-0.028762002	-0.040375926	0.073113166	0.036088906	0.01987618	-0.068982035	-0.06718928	0.08675368	-0.43727598	-0.15900944	-0.092599615	0.06929382	0.01839521	-0.060330052	-0.0021045366
NULL	0.005400155	0.067660764	0.031193838	0.1757274	0.076301016	0.051714428	-0.10349239	0.0868472	0.11454682	0.031638555	-0.08392476	-0.06200649	0.0	0.10851135	0.15304674	0.06111705	0.21689564	0.08335298	0.059973486	0.07757164	0.15876456	0.020584121	0.03849993	0.0122615285	-0.017788745	0.0033671556	-0.020774715	-0.26301932	-0.011117966	-0.0394529	0.102666475	-0.12674482	-0.24294345	-0.005082499	-0.12032816	0.10539832	-0.09110379	-0.0644842	-0.16111521	0.17934868	0.10476301	-0.19739155	-0.23474792	0.022807714	0.10908313	-0.041358836	0.17172493	0.13551213	-0.016835777	-0.09860048	-0.036149275	0.02407834	-0.033099774	-0.090087295	-0.1907843	-0.039897617	-0.2768056	-0.407807	-0.050126147	0.19618446	-0.10603363	-0.005400155	-0.08494126
UBE2W	-0.05235032	-0.07429127	0.058557298	0.07265532	0.27151918	0.22715613	-0.0095269885	-0.030024448	0.16965738	-0.17932872	0.0	-0.14328976	0.04768306	-0.022277756	0.22701178	0.16739593	0.21984248	-0.09637656	0.024683561	0.09517366	0.039022163	0.083048396	-0.04951147	-0.04210159	0.16739593	-0.08641652	-0.025501536	-0.09300843	0.07789997	-0.09782004	0.04359319	-0.095654815	-0.14675412	-0.23018745	-0.07486866	0.013183813	-0.035269104	-0.022999497	0.11018588	0.14025845	0.078862295	-0.072703436	0.018717164	0.036856934	-0.20189518	0.044988558	0.011836561	-0.22730048	0.025742115	-0.09878236	-0.02963952	0.22373989	0.08704203	0.009815685	-0.1601304	0.060963105	-0.26853597	-0.28879285	-0.13621669	0.15397154	-0.13284856	-0.07563852	0.01679252
DERL1	-0.04476244	-0.21057808	-0.0037626398	0.21498945	0.17476813	0.13934742	-0.067468025	-0.08731919	0.15297076	0.047746602	0.13286011	-0.01946193	0.11962599	0.17139472	0.22744508	0.08290782	0.23328367	-0.017385991	0.09017361	0.13337909	0.031139087	0.07797746	-0.0016867006	0.09484447	0.13091391	-0.012455635	-0.2917992	-0.0699332	-0.012715127	-0.054233912	-0.048395332	-0.016996752	-0.032825787	-0.053325687	0.005060102	0.06344589	-0.13623351	0.05527188	-0.032047313	0.20655595	0.16633463	-0.048914317	0.014791067	0.0	0.029452387	-0.26416326	0.07758822	-0.19695473	-0.09147107	-0.021408122	-0.07616102	0.1058729	0.042427007	-0.068116754	0.13273036	0.16633463	-0.299065	-0.16412894	-0.20058762	0.1668536	0.0029841627	-0.02594924	-0.08835716
NULL	-0.20065987	-0.031173231	1.7096837E-4	0.21296959	-0.098021865	-0.16241995	-0.13267145	0.0	0.13170263	0.10144123	-0.34934536	0.055792674	0.018464584	-0.09300679	0.15825972	-0.04490769	0.22385457	0.07129381	0.03447862	0.06929918	-0.08696591	0.06297335	0.05721741	-0.1745587	0.11158535	-0.051746424	-0.08576913	-0.19410609	0.09739498	0.11283912	-0.0043311985	-0.032711945	-0.1291381	-0.2734354	-0.09203797	0.07420027	-0.23855786	-0.0065537873	0.089017525	0.14657688	0.034136683	0.03043237	0.05624859	0.10081434	0.07334543	0.08343256	0.0724336	-0.027525907	-0.058129244	-0.19467598	-0.055735685	0.14515214	-0.023479655	-0.11147137	0.02507536	0.02621515	-0.20738463	-0.123382166	-0.0805261	0.16065328	-0.24682133	-0.11357998	0.10679824
NULL	-0.1868388	-0.056365576	0.025305051	0.27183905	0.020833857	0.03748192	-0.15187788	-0.009037519	0.22179973	-0.10378876	-0.021119254	0.05793525	-0.07344173	-0.040906664	0.18859874	0.13380283	0.36716107	-0.07995825	0.0073251463	0.20667377	0.07924477	0.16395961	-0.0030442167	-0.057744987	0.11263602	-0.054510504	0.0	0.034723096	0.19616172	0.019454448	0.20619811	-0.11920011	-0.19064407	-0.14226957	-0.16158132	0.059362225	-0.16643304	0.13746542	-0.0070873173	0.1344212	-0.005517643	0.009037519	-0.07524923	0.08171819	0.034057174	0.022831626	-0.021785175	-0.119723335	-0.23074211	-0.10350337	-0.0077056736	0.15715769	0.07995825	-0.0998408	0.0047090226	0.01907392	-0.2053895	-0.08961413	-0.14355384	0.106642716	-0.18393728	-0.023925642	0.056746103
OXR1	-0.09070352	-0.032049827	-0.31492713	0.15229928	0.09952974	0.16162628	-0.08481937	0.0146477735	0.12700996	0.0	0.046259418	-0.0057589533	0.023536593	0.028106198	0.16563252	0.0015023357	0.20475584	0.072237305	0.088763	0.032550607	-2.5038928E-4	0.12938866	0.09420897	-0.13733852	0.0016275303	0.1635042	-0.1918608	-0.026791653	0.084443785	-0.021095296	-0.053645905	0.026290875	-0.122690745	-0.1355858	-0.0981526	-0.20150077	-0.23680566	0.08162691	-0.0036306446	0.22948177	0.14660293	-0.21120337	0.03198723	0.0490763	-0.020907504	-0.06272251	-0.0771199	-0.02172127	0.042253193	-0.11849673	-0.19524105	0.12325413	0.034616318	-0.0100155715	0.21395764	0.140218	-0.3549268	-0.14654033	-0.06942043	0.14848085	-0.0841308	-0.02873217	-0.066165365
TRAM1	0.0	-0.16502292	-0.3195919	0.18705086	0.18033049	0.06421707	-0.26433536	-0.1601693	-0.05413648	-0.09035192	0.07243088	0.12470058	0.16987655	0.0059736804	0.137768	0.068697326	0.22625315	0.07467101	-0.017921042	0.17921041	-0.15382227	-0.053763125	-0.14224827	0.07168417	-0.020534527	-0.079151265	0.0078404555	-0.11349993	-0.038828924	-0.19899823	0.094832174	-0.086618364	0.049282864	0.021281237	-0.03472202	0.07989798	-0.27217582	0.05936345	0.07205752	0.076164424	-0.018667752	0.023148011	0.1586759	0.086618364	-0.17398344	-0.17809035	-0.028001627	0.022774657	-0.07205752	-0.16950318	-0.035468727	0.12768742	0.12432723	-0.08027133	-0.039575633	0.10677954	-0.263962	-0.12582065	-0.11984696	0.094832174	-0.07019074	0.06720391	0.0063470355
PYCRL	0.057817735	-0.02770604	0.0762702	0.01189159	-0.2085949	-0.07394656	-0.1867253	0.05996369	0.03350148	0.037000615	-0.108104125	0.049356934	-0.15366122	0.019026546	0.06942228	-0.034471944	0.07132221	0.06357217	0.04883753	0.0	0.085318744	-0.19139993	-0.291508	-0.32368362	0.044067226	-0.061453555	0.0026926936	-0.072128646	0.07051577	0.015732437	-0.07691262	-0.27234477	-0.27912435	-0.120378435	-0.018876191	0.074438624	-0.2768417	0.056532897	-0.31444374	0.05142088	0.089022905	-0.1811349	-0.026489543	0.04849582	0.12857953	0.030836124	0.014228904	-0.11734403	-0.010196697	-0.21698736	-0.011098818	0.016784912	0.01688059	-0.25391963	-0.031833924	-0.008351451	-0.008160092	-0.08966532	-0.1636529	0.075327076	0.031997945	0.06470665	0.01935459
GPAA1	0.03217073	-0.14656529	0.024106134	-0.035151124	-0.16690211	-0.27218017	-0.27875456	0.08450296	-0.06749717	-0.007976939	-0.064692095	0.031820096	-0.041462548	0.010343723	0.19109589	-0.08423998	0.11641071	0.119391106	-0.06609464	0.0	0.08336339	0.07564943	0.07521114	-0.25052848	-0.11316734	-0.16155492	-0.002892736	0.049614806	0.10860909	0.013411776	-0.11746261	0.0035940055	0.08537954	-0.07240606	-0.07845451	0.122546814	-0.39665547	0.052332226	0.01516495	-0.01902193	0.16304512	-0.2159033	-0.006136107	0.12587784	0.13069907	-0.035414103	0.13429308	0.11378095	0.001577856	-0.31522056	0.01385007	0.043478698	-0.12877059	-0.08634379	-0.13096204	-0.045056555	-0.20766339	0.015603242	-0.073983915	0.14542574	-0.049088854	0.057679404	0.005785472
FKBP4	0.07106969	-0.07562408	0.120373614	0.2029352	-0.29502922	-0.11428344	-0.44389427	0.10099097	0.17380828	0.0	0.049939428	-0.07779536	-0.2045769	-0.122862644	-0.012392181	-0.23640467	-0.023354495	0.11942037	0.03797091	-0.062225692	0.109093554	-0.030927494	-0.18556497	-0.05179296	-0.14584643	-0.0856861	0.13287172	-0.050045345	0.06948094	0.09246473	0.10305634	0.06042512	0.07096377	-0.07350575	0.095801085	0.09929632	-0.03474047	0.076948024	-0.14865321	0.18138127	0.119314454	0.041201353	0.17846859	-0.006143132	0.1953622	0.028173676	0.06741558	0.13228917	-0.051157463	-0.18222861	0.015993327	-0.099772945	-0.04289601	-0.16136314	0.11952629	-0.015251915	-0.08499765	0.12085024	0.007996663	-0.044325877	-0.018111648	0.054705653	-0.10914651
C16orf33	-0.1601078	-0.027346237	-0.14608184	-0.01852487	-0.375702	-0.11670668	0.031492278	-0.019054152	-0.10444498	0.020553784	-0.2686106	0.030521927	0.024346972	-0.11997058	0.0548689	0.10691496	0.05628032	0.07630482	0.027169809	0.04525361	0.0	-0.11097279	-0.65295756	-0.084332265	0.04763538	-0.074805185	-0.0133202635	-0.034491543	0.046400387	0.005822102	0.031315852	0.044106834	-0.020906638	0.005998529	0.08530261	0.019671647	-0.119529516	0.040490072	-0.08821367	0.07524626	0.08724331	-0.038108304	0.085126184	0.023376621	0.09994608	-0.020553784	0.12940945	-0.10797352	-0.111854926	-0.14281793	0.020641997	-0.031315852	-0.024346972	-0.038372945	0.15940209	0.010409213	-0.11106101	-0.16081351	-0.055045325	-0.054251403	0.054516044	0.0852144	0.024170544
CSPP1	-0.03005498	-0.09648253	-0.020485697	0.099548414	-0.28686947	0.11583013	-0.06614883	-0.10208009	-0.011497076	-0.10191751	-0.037162263	-0.051818132	-0.069005676	-0.035675775	0.015120396	-0.24568902	0.054512396	0.02552583	-0.26735926	-0.37438658	-0.008384736	0.0066195284	-0.09455474	-0.28264225	0.009406698	-0.3316732	0.004459472	0.08925911	0.05999383	-0.09485668	0.02027666	0.035606094	-0.079085946	0.087238416	0.15143622	0.118524395	-0.069005676	-0.049518716	0.116085626	0.10663247	0.098898076	-0.11137066	0.028359452	-0.036047395	0.08101374	0.07920208	0.008431189	0.037812606	-0.069493435	-0.2805751	0.04594185	0.057229888	-0.14630319	0.08744745	0.042620473	0.021856057	3.9484905E-4	0.09587864	0.0	0.16757858	-0.033422813	-0.26069328	-0.05479111
NULL	0.012887581	0.0	0.090608396	0.094008185	-0.1354382	-0.07258159	-0.18358873	-0.047992405	-0.3161806	-0.049257442	-0.08546917	0.044513546	-0.24375713	0.045699522	-0.06032653	-0.17765887	0.051234066	0.21861449	-0.16674791	-0.18588161	-0.04008591	-0.025933292	0.099463664	-0.07724642	-0.0048229597	0.22256774	0.08357161	0.026961137	0.08515292	0.07550699	-0.06435884	-0.13820547	0.12950833	0.18477471	0.1397077	0.22493969	-0.10476101	-0.062698476	0.026644876	-0.010831893	0.1552835	0.0797765	-0.17180806	-0.11836018	0.09503603	-0.024747318	0.14571664	0.00498109	0.23173927	-0.05581983	-0.055740766	-0.09068746	-0.16050178	-0.106579505	0.075665124	0.08380881	-0.13037805	0.20335497	-0.07321411	0.092901275	0.13195935	0.17394282	0.10341691
PAK4	-0.040308055	-0.024985136	-0.08178728	0.08344645	-0.27220136	0.031573016	0.01991003	0.115849055	0.14776365	0.10438126	-0.02430195	-0.098476574	-0.1947572	0.1242425	0.16552654	-0.12302252	0.10979796	-0.17069924	-0.08891195	-0.014005341	0.05987649	-0.12702404	-0.027961882	-0.06622037	0.25536567	-0.0051727043	0.007759056	-0.06592758	0.15566911	0.06924592	0.006587878	0.05006787	0.21173927	-0.09525584	0.08251927	0.0917423	-0.14629969	-0.093499064	0.018153263	0.0	0.15025242	0.13595428	0.11043236	-0.004782311	0.117215425	-0.06963631	0.12595047	0.02644911	-0.24687463	-0.033378582	-0.0646588	0.0028791467	-0.1891453	-0.1616714	-0.051629443	0.13556388	-0.0915471	-0.046017546	-0.35286626	0.066025175	0.14942282	0.19285403	-0.21149528
